ServerSubCategory,FriendlyName,modernisation_candidate,modernisation_treatment,default_flag,modernisation_strategy,modernisation_complexity,applicable_treatment,complexity_score,migration_goal_category,combo_flag,light_modernisation_id,modernisation_focused_id,key_benefits,modernisation_candidate_description,modernisation_candidate_logo
DYMO,DYMO,Custom APIs,DYMO-to-Custom APIs,0,PaaS,Medium,Replace,3,,1,,,Cloud-managed label printing with IoT integration for remote management.,Custom connectors or endpoints used to integrate your own APIs into applications or workflows.,
Dynamics,Dynamics,Dynamics 365 on Azure,Dynamics-to-Dynamics 365 on Azure,1,PaaS,Easy,Replace,1,it_tool_interest,0,288,289,Fully managed CRM/ERP solution on Azure with AI-driven insights and cloud-native features.,Deployment of Dynamics 365 applications on Azure infrastructure for scalability and integration.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Dynamics,Dynamics,Dynamics 365,Dynamics-to-Dynamics 365,0,PaaS,Medium,Replace,0,,0,,,Managed CRM platform with integration and automation capabilities.,Suite of intelligent business applications covering CRM and ERP functions.,https://drmigrate.blob.core.windows.net/drmimages/dynamics365.png
Dynatrace,Dynatrace,Application Insights,Dynatrace-to-Application Insights,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Comprehensive application and infrastructure monitoring.,Application performance monitoring that collects telemetry to detect and diagnose issues in your applications.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Dynatrace,Dynatrace,Azure Monitor,Dynatrace-to-Azure Monitor,0,PaaS,Medium,Replace,3,,0,,,Unified monitoring and logging for infrastructure and applications.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
UPS,Eaton UPS Companion,Azure Monitor,Eaton UPS Companion-to-Azure Monitor,1,PaaS,Medium,Replace,4,,1,,,"Monitor and manage UPS devices via IoT, with centralized monitoring for alerts and insights.",Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
UPS,Eaton UPS Companion,Azure IoT Central,Eaton UPS Companion-to-Azure IoT Central,0,PaaS,Hard,Replace,4,,1,,,"Monitor and manage UPS devices via IoT, with centralized monitoring for alerts and insights.",Fully managed IoT app platform that simplifies building and managing IoT solutions.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
eG Enterprise,eG Enterprise,Azure Monitor,eG Enterprise-to-Azure Monitor,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,End-to-end monitoring and performance management for IT systems in Azure.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
eG Enterprise,eG Enterprise,Azure Automation,eG Enterprise-to-Azure Automation,0,PaaS,Medium,Replace,3,,1,,,End-to-end monitoring and performance management for IT systems in Azure.,"Process automation and configuration management service for orchestrating tasks, updates and state management.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Elastic Beats,Elastic Beats,Azure Monitor,Elastic Beats-to-Azure Monitor,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,"Centralized data collection, processing, and analysis with log monitoring.",Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Elastic Beats,Elastic Beats,Azure Log Analytics,Elastic Beats-to-Azure Log Analytics,0,PaaS,Medium,Replace,3,,1,,,"Centralized data collection, processing, and analysis with log monitoring.",Collect and analyze log data from cloud and on‑premises resources using Azure Monitor Logs.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Elastic Kibana,Elastic Kibana,Azure Monitor,Elastic Kibana-to-Azure Monitor,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,Centralized logging and data visualization integrated with Azure services.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Elastic Kibana,Elastic Kibana,Azure Log Analytics,Elastic Kibana-to-Azure Log Analytics,0,PaaS,Medium,Replace,3,,1,,,Centralized logging and data visualization integrated with Azure services.,Collect and analyze log data from cloud and on‑premises resources using Azure Monitor Logs.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Elasticsearch,Elasticsearch,Elastic on Azure,Elasticsearch-to-Elastic on Azure,1,PaaS,Medium,Replatform/Refactor,3,database_interest,0,292,293,,"Managed Elastic Stack solution for running Elasticsearch, Logstash and Kibana in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Elasticsearch,Elasticsearch,Azure Cognitive Search,Elasticsearch-to-Azure Cognitive Search,0,PaaS,Medium,Replatform/Refactor,3,,0,,,Fully managed search service with AI-driven content indexing and querying capabilities.,"Cloud search service with built‑in AI to ingest, enrich, index and query content.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Backup & Recovery,EMC Avamar,Azure Backup,EMC Avamar-to-Azure Backup,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Provides cloud-native backup solutions with integration into Azure’s security and recovery services.,"Backup‑as‑a‑service offering for protecting data in Azure VMs, on‑premises servers and Azure file shares.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
EMC Information Rights Management (IRM),EMC Information Rights Management (IRM),Azure Information Protection,EMC Information Rights Management (IRM)-to-Azure Information Protection,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Cloud-based data protection and rights management for secure data sharing and compliance.,"Classification, labeling and protection of documents and emails across devices and apps.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
EMC SourceOne,EMC SourceOne,Microsoft 365,EMC SourceOne-to-Microsoft 365,1,PaaS,Easy,Replace,2,it_tool_interest,0,288,289,Cloud-based email archiving with compliance and retention policies.,"Cloud suite of productivity apps and services for collaboration, security and device management.",https://drmigrate.blob.core.windows.net/drmimages/microsoft365.jpeg
EMC vProxy,EMC vProxy,Azure Backup,EMC vProxy-to-Azure Backup,0,PaaS,Hard,Replace,4,,1,,,Cloud-native backup and recovery for VMware workloads hosted in Azure.,"Backup‑as‑a‑service offering for protecting data in Azure VMs, on‑premises servers and Azure file shares.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
EMC vProxy,EMC vProxy,Azure VMware Solution,EMC vProxy-to-Azure VMware Solution,0,PaaS,Hard,Replace,4,,1,,,Cloud-native backup and recovery for VMware workloads hosted in Azure.,Run VMware workloads natively on Azure with a VMware‑validated solution.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Enghouse Interactive,Enghouse Interactive,Azure Communication Services,Enghouse Interactive-to-Azure Communication Services,1,PaaS,Medium,Replace,3,modern_workplace_interest,1,296,297,Integrated contact center management and customer service with Azure communications.,"Platform enabling voice, video, chat and SMS capabilities in your applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Enghouse Interactive,Enghouse Interactive,Dynamics 365 Customer Service,Enghouse Interactive-to-Dynamics 365 Customer Service,0,PaaS,Medium,Replace,3,,1,,,Integrated contact center management and customer service with Azure communications.,Customer service application for case management and omnichannel engagement.,https://drmigrate.blob.core.windows.net/drmimages/dynamics365.png
Enterprise Recon,Enterprise Recon,Azure Sentinel,Enterprise Recon-to-Azure Sentinel,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Security operations with advanced threat detection and response.,Cloud‑native SIEM and SOAR platform (now called Microsoft Sentinel) for analytics and automated response.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Enterprise Recon,Enterprise Recon,Azure Information Protection,Enterprise Recon-to-Azure Information Protection,0,PaaS,Medium,Replace,3,,1,,,"Data classification, sensitive data discovery, and protection.","Classification, labeling and protection of documents and emails across devices and apps.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Enterprise Recon,Enterprise Recon,Microsoft Defender for Identity,Enterprise Recon-to-Microsoft Defender for Identity,0,PaaS,Medium,Replace,3,,1,,,"Data classification, sensitive data discovery, and protection.",Cloud-based security solution detecting identity‑based threats in on‑prem Active Directory.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Enterprise Reporting Solution,Enterprise Reporting Solution,Power BI Service,Enterprise Reporting Solution-to-Power BI Service,1,PaaS,Easy,Replatform/Refactor,2,web_approach,0,304,305,Centralized reporting and analytics solution for enterprises.,"Cloud-based business analytics service to build dashboards and reports, share insights and collaborate.",
Enterprise Vault,Enterprise Vault,Azure Backup,Enterprise Vault-to-Azure Backup,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Cost-effective archival storage with backup solutions for long-term retention and compliance.,"Backup‑as‑a‑service offering for protecting data in Azure VMs, on‑premises servers and Azure file shares.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Epicor,Epicor,Dynamics 365 Finance and Operations,Epicor-to-Dynamics 365 Finance and Operations,1,PaaS,Hard,Replace,4,,0,,,Cloud-based ERP solution with extensive Azure integration for finance and operations.,Enterprise resource planning solution for global financial management and operations.,https://drmigrate.blob.core.windows.net/drmimages/dynamics365.png
EPSON Print,EPSON Print,Azure Universal Print Services,EPSON Print-to-Azure Universal Print Services,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,"Reduces costs by simplifying management and reducing print server overhead, and increases security & reliability.",Cloud‑based print solution that eliminates on‑prem print servers and simplifies print management.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Equitrac,Equitrac,Azure Universal Print Services,Equitrac-to-Azure Universal Print Services,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,"Reduces costs by simplifying management and reducing print server overhead, and increases security & reliability.",Cloud‑based print solution that eliminates on‑prem print servers and simplifies print management.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Equitrac,Equitrac,Microsoft Entra ID,Equitrac-to-Microsoft Entra ID,0,PaaS,Medium,Replace,3,,1,,,Cloud-based print management with secure printing and tracking.,"Cloud identity and access management service for users, apps and devices (formerly Azure AD).",https://drmigrate.blob.core.windows.net/drmimages/Microsoft_Entra_ID.png
Erlang,Erlang,Azure Kubernetes Service,Erlang-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,3,web_approach,1,,305,Scalable containerized workloads and serverless computing for distributed systems.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Erlang,Erlang,Azure Functions,Erlang-to-Azure Functions,0,PaaS,Medium,Replatform/Refactor,3,,1,,,Scalable containerized workloads and serverless computing for distributed systems.,Event‑driven serverless compute platform for running code without provisioning servers.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ESET Protect,ESET Protect,Azure Defender for Endpoint,ESET Protect-to-Azure Defender for Endpoint,1,PaaS,Easy,Replace,2,security_importance,0,300,301,Endpoint security with real-time malware and threat protection.,Endpoint detection and response capabilities integrated with Microsoft Defender for Cloud to protect servers and devices.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ESET Protect,ESET Protect,Microsoft Defender for Cloud,ESET Protect-to-Microsoft Defender for Cloud,0,PaaS,Medium,Replace,3,,0,,,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Excel 5000,Excel 5000,Power BI Service,Excel 5000-to-Power BI Service,1,PaaS,Easy,Replatform/Refactor,2,web_approach,1,304,305,"Enhanced reporting and analytics, integration with Power BI.","Cloud-based business analytics service to build dashboards and reports, share insights and collaborate.",
